,y_name,orf_name
3108,YIL086C,YIL086C
3109,YIL087C,AIM19
3110,YIL088C,AVT7
3111,YIL089W,YIL089W
3112,YIL090W,ICE2
3113,YIL091C,UTP25
3114,YIL092W,YIL092W
3115,YIL093C,RSM25
3116,YIL094C,LYS12
3117,YIL095W,PRK1
3118,YIL096C,BMT5
3119,YIL097W,FYV10
3120,YIL098C,FMC1
3121,YIL099W,SGA1
3122,YIL100C-A,YIL100C-A
3123,YIL100W,YIL100W
3124,YIL101C,XBP1
3125,YIL102C,YIL102C
3126,YIL102C-A,YIL102C-A
3127,YIL103W,DPH1
3128,YIL104C,SHQ1
3129,YIL105C,SLM1
3130,YIL105W-A,YIL105W-A
3131,YIL106W,MOB1
3132,YIL107C,PFK26
3133,YIL108W,YIL108W
3134,YIL109C,SEC24
3135,YIL110W,HPM1
3136,YIL111W,COX5B
3137,YIL112W,HOS4
3138,YIL113W,SDP1
3139,YIL114C,POR2
3140,YIL115C,NUP159
3141,YIL115W-A,YIL115W-A
3142,YIL116W,HIS5
3143,YIL117C,PRM5
3144,YIL118W,RHO3
3145,YIL119C,RPI1
3146,YIL120W,QDR1
3147,YIL121W,QDR2
3148,YIL122W,POG1
3149,YIL123W,SIM1
3150,YIL124W,AYR1
3151,YIL125W,KGD1
3152,YIL126W,STH1
3153,YIL127C,RRT14
3154,YIL128W,MET18
3155,YIL129C,TAO3
3156,YIL130W,ASG1
3157,YIL131C,FKH1
3158,YIL132C,CSM2
3159,YIL133C,RPL16A
3160,YIL134C-A,YIL134C-A
3161,YIL134W,FLX1
3162,YIL135C,VHS2
3163,YIL136W,OM45
3164,YIL137C,TMA108
3165,YIL138C,TPM2
3166,YIL139C,REV7
3167,YIL140W,AXL2
3168,YIL141W,YIL141W
3169,YIL142C-A,YIL142C-A
3170,YIL142W,CCT2
3171,YIL143C,SSL2
3172,YIL144W,NDC80
3173,YIL145C,PAN6
3174,YIL146C,ATG32
3175,YIL147C,SLN1
3176,YIL148W,RPL40A
3177,YIL149C,MLP2
3178,YIL150C,MCM10
3179,YIL151C,ESL1
3180,YIL152W,YIL152W
3181,YIL153W,RRD1
3182,YIL154C,IMP2'
3183,YIL155C,GUT2
3184,YIL156W,UBP7
3185,YIL156W-A,YIL156W-A
3186,YIL156W-B,YIL156W-B
3187,YIL157C,COA1
3188,YIL158W,AIM20
3189,YIL159W,BNR1
3190,YIL160C,POT1
3191,YIL161W,YIL161W
3192,YIL162W,SUC2
3193,YIL163C,YIL163C
3194,YIL164C,NIT1
3195,YIL165C,YIL165C
3196,YIL166C,YIL166C
3197,YIL167W,SDL1
3198,YIL169C,YIL169C
3199,YIL170W,HXT12
3200,YIL171W,YIL171W
3201,YIL171W-A,YIL171W-A
3202,YIL172C,IMA3
3203,YIL173W,VTH1
3204,YIL174W,YIL174W
3205,YIL175W,YIL175W
3206,YIL176C,PAU14
3207,YIL177C,YIL177C
3208,YIL177W-A,YIL177W-A
3209,YIR001C,SGN1
3210,YIR002C,MPH1
3211,YIR003W,AIM21
3212,YIR004W,DJP1
3213,YIR005W,IST3
3214,YIR006C,PAN1
3215,YIR007W,YIR007W
3216,YIR008C,PRI1
3217,YIR009W,MSL1
3218,YIR010W,DSN1
3219,YIR011C,STS1
3220,YIR012W,SQT1
3221,YIR013C,GAT4
3222,YIR014W,YIR014W
3223,YIR015W,RPR2
3224,YIR016W,YIR016W
3225,YIR017C,MET28
3226,YIR017W-A,YIR017W-A
3227,YIR018C-A,YIR018C-A
3228,YIR018W,YAP5
3229,YIR019C,FLO11
3230,YIR020C,YIR020C
3231,YIR020C-B,YIR020C-B
3232,YIR020W-A,YIR020W-A
3233,YIR021W,MRS1
3234,YIR021W-A,YIR021W-A
3235,YIR022W,SEC11
3236,YIR023C-A,YIR023C-A
3237,YIR023W,DAL81
3238,YIR024C,INA22
3239,YIR025W,MND2
3240,YIR026C,YVH1
3241,YIR027C,DAL1
3242,YIR028W,DAL4
3243,YIR029W,DAL2
3244,YIR030C,DCG1
3245,YIR030W-A,YIR030W-A
3246,YIR031C,DAL7
3247,YIR032C,DAL3
3248,YIR033W,MGA2
3249,YIR034C,LYS1
3250,YIR035C,YIR035C
3251,YIR036C,IRC24
3252,YIR036W-A,YIR036W-A
3253,YIR037W,HYR1
3254,YIR038C,GTT1
3255,YIR039C,YPS6
3256,YIR040C,YIR040C
3257,YIR041W,PAU15
3258,YIR042C,YIR042C
3259,YIR043C,YIR043C
3260,YJL001W,PRE3
3261,YJL002C,OST1
3262,YJL003W,COX16
3263,YJL004C,SYS1
3264,YJL005W,CYR1
3265,YJL006C,CTK2
3266,YJL007C,YJL007C
3267,YJL008C,CCT8
3268,YJL009W,YJL009W
3269,YJL010C,NOP9
3270,YJL011C,RPC17
3271,YJL012C,VTC4
3272,YJL013C,MAD3
3273,YJL014W,CCT3
3274,YJL015C,YJL015C
3275,YJL016W,YJL016W
3276,YJL019W,MPS3
3277,YJL020C,BBC1
3278,YJL020W-A,YJL020W-A
3279,YJL022W,YJL022W
3280,YJL023C,PET130
3281,YJL024C,APS3
3282,YJL025W,RRN7
3283,YJL026C-A,YJL026C-A
3284,YJL026W,RNR2
3285,YJL027C,YJL027C
3286,YJL028W,YJL028W
3287,YJL029C,VPS53
3288,YJL030W,MAD2
3289,YJL031C,BET4
3290,YJL032W,YJL032W
3291,YJL033W,HCA4
3292,YJL034W,KAR2
3293,YJL035C,TAD2
3294,YJL036W,SNX4
3295,YJL037W,IRC18
3296,YJL038C,LOH1
3297,YJL039C,NUP192
3298,YJL041W,NSP1
3299,YJL042W,MHP1
3300,YJL043W,YJL043W
3301,YJL044C,GYP6
3302,YJL045W,YJL045W
3303,YJL046W,AIM22
3304,YJL047C,RTT101
3305,YJL047C-A,YJL047C-A
3306,YJL048C,UBX6
3307,YJL049W,YJL049W
3308,YJL050W,MTR4
3309,YJL051W,IRC8
3310,YJL052C-A,YJL052C-A
3311,YJL052W,TDH1
3312,YJL053W,PEP8
3313,YJL054W,TIM54
3314,YJL055W,YJL055W
3315,YJL056C,ZAP1
3316,YJL057C,IKS1
3317,YJL058C,BIT61
3318,YJL059W,YHC3
3319,YJL060W,BNA3
3320,YJL061W,NUP82
3321,YJL062W,LAS21
3322,YJL062W-A,COA3
3323,YJL063C,MRPL8
3324,YJL064W,YJL064W
3325,YJL065C,DLS1
3326,YJL066C,MPM1
3327,YJL067W,YJL067W
3328,YJL068C,YJL068C
3329,YJL069C,UTP18
3330,YJL070C,YJL070C
3331,YJL071W,ARG2
3332,YJL072C,PSF2
3333,YJL073W,JEM1
3334,YJL074C,SMC3
3335,YJL075C,APQ13
3336,YJL076W,NET1
3337,YJL077C,ICS3
3338,YJL077W-A,YJL077W-A
3339,YJL077W-B,YJL077W-B
3340,YJL078C,PRY3
3341,YJL079C,PRY1
3342,YJL080C,SCP160
3343,YJL081C,ARP4
3344,YJL082W,IML2
3345,YJL083W,TAX4
3346,YJL084C,ALY2
3347,YJL085W,EXO70
3348,YJL086C,YJL086C
3349,YJL087C,TRL1
3350,YJL088W,ARG3
3351,YJL089W,SIP4
3352,YJL090C,DPB11
3353,YJL091C,GWT1
3354,YJL092W,SRS2
3355,YJL093C,TOK1
3356,YJL094C,KHA1
3357,YJL095W,BCK1
3358,YJL096W,MRPL49
3359,YJL097W,PHS1
3360,YJL098W,SAP185
3361,YJL099W,CHS6
3362,YJL100W,LSB6
3363,YJL101C,GSH1
3364,YJL102W,MEF2
3365,YJL103C,GSM1
3366,YJL104W,PAM16
3367,YJL105W,SET4
3368,YJL106W,IME2
3369,YJL107C,YJL107C
3370,YJL108C,PRM10
3371,YJL109C,UTP10
3372,YJL110C,GZF3
3373,YJL111W,CCT7
3374,YJL112W,MDV1
3375,YJL113W,YJL113W
3376,YJL114W,YJL114W
3377,YJL115W,ASF1
3378,YJL116C,NCA3
3379,YJL117W,PHO86
3380,YJL118W,YJL118W
3381,YJL119C,YJL119C
3382,YJL120W,YJL120W
3383,YJL121C,RPE1
3384,YJL122W,ALB1
3385,YJL123C,MTC1
3386,YJL124C,LSM1
3387,YJL125C,GCD14
3388,YJL126W,NIT2
3389,YJL127C,SPT10
3390,YJL127C-B,YJL127C-B
3391,YJL127W-A,YJL127W-A
3392,YJL128C,PBS2
3393,YJL129C,TRK1
3394,YJL130C,URA2
3395,YJL131C,AIM23
3396,YJL132W,YJL132W
3397,YJL133C-A,YJL133C-A
3398,YJL133W,MRS3
3399,YJL134W,LCB3
3400,YJL135W,YJL135W
3401,YJL136C,RPS21B
3402,YJL136W-A,YJL136W-A
3403,YJL137C,GLG2
3404,YJL138C,TIF2
3405,YJL139C,YUR1
3406,YJL140W,RPB4
3407,YJL141C,YAK1
3408,YJL142C,IRC9
3409,YJL143W,TIM17
3410,YJL144W,YJL144W
3411,YJL145W,SFH5
3412,YJL146W,IDS2
3413,YJL147C,YJL147C
3414,YJL148W,RPA34
3415,YJL149W,DAS1
3416,YJL150W,YJL150W
3417,YJL151C,SNA3
3418,YJL152W,YJL152W
3419,YJL153C,INO1
3420,YJL154C,VPS35
3421,YJL155C,FBP26
3422,YJL156C,SSY5
3423,YJL156W-A,YJL156W-A
3424,YJL157C,FAR1
3425,YJL158C,CIS3
3426,YJL159W,HSP150
3427,YJL160C,YJL160C
3428,YJL161W,FMP33
3429,YJL162C,JJJ2
3430,YJL163C,YJL163C
3431,YJL164C,TPK1
3432,YJL165C,HAL5
3433,YJL166W,QCR8
3434,YJL167W,ERG20
3435,YJL168C,SET2
3436,YJL169W,YJL169W
3437,YJL170C,ASG7
3438,YJL171C,YJL171C
3439,YJL172W,CPS1
3440,YJL173C,RFA3
3441,YJL174W,KRE9
3442,YJL175W,YJL175W
3443,YJL176C,SWI3
3444,YJL177W,RPL17B
3445,YJL178C,ATG27
3446,YJL179W,PFD1
3447,YJL180C,ATP12
3448,YJL181W,YJL181W
3449,YJL182C,YJL182C
3450,YJL183W,MNN11
3451,YJL184W,GON7
3452,YJL185C,ATG36
3453,YJL186W,MNN5
3454,YJL187C,SWE1
3455,YJL188C,BUD19
3456,YJL189W,RPL39
3457,YJL190C,RPS22A
3458,YJL191W,RPS14B
3459,YJL192C,SOP4
3460,YJL193W,YJL193W
3461,YJL194W,CDC6
3462,YJL195C,YJL195C
3463,YJL196C,ELO1
3464,YJL197C-A,YJL197C-A
3465,YJL197W,UBP12
3466,YJL198W,PHO90
3467,YJL199C,MBB1
3468,YJL200C,ACO2
3469,YJL201W,ECM25
3470,YJL202C,YJL202C
3471,YJL203W,PRP21
3472,YJL204C,RCY1
3473,YJL205C,NCE101
3474,YJL206C,YJL206C
3475,YJL207C,LAA1
3476,YJL208C,NUC1
3477,YJL209W,CBP1
3478,YJL210W,PEX2
3479,YJL211C,YJL211C
3480,YJL212C,OPT1
3481,YJL213W,YJL213W
3482,YJL214W,HXT8
3483,YJL215C,YJL215C
3484,YJL216C,IMA5
3485,YJL217W,REE1
3486,YJL218W,YJL218W
3487,YJL219W,HXT9
3488,YJL220W,YJL220W
3489,YJL221C,IMA4
3490,YJL222W,VTH2
3491,YJL222W-A,YJL222W-A
3492,YJL222W-B,YJL222W-B
3493,YJL223C,PAU1
3494,YJL225C,YJL225C
3495,YJL225W-A,YJL225W-A
3496,YJR001W,AVT1
3497,YJR002W,MPP10
3498,YJR003C,YJR003C
3499,YJR004C,SAG1
3500,YJR005C-A,LSO1
3501,YJR005W,APL1
3502,YJR006W,POL31
3503,YJR007W,SUI2
3504,YJR008W,MHO1
3505,YJR009C,TDH2
3506,YJR010C-A,SPC1
3507,YJR010W,MET3
3508,YJR011C,YJR011C
3509,YJR012C,YJR012C
3510,YJR013W,GPI14
3511,YJR014W,TMA22
3512,YJR015W,YJR015W
3513,YJR016C,ILV3
3514,YJR017C,ESS1
3515,YJR018W,YJR018W
3516,YJR019C,TES1
3517,YJR020W,YJR020W
3518,YJR021C,REC107
3519,YJR022W,LSM8
3520,YJR023C,YJR023C
3521,YJR024C,MDE1
3522,YJR025C,BNA1
3523,YJR026W,YJR026W
3524,YJR027W,YJR027W
3525,YJR028W,YJR028W
3526,YJR029W,YJR029W
3527,YJR030C,YJR030C
3528,YJR031C,GEA1
3529,YJR032W,CPR7
3530,YJR033C,RAV1
3531,YJR034W,PET191
3532,YJR035W,RAD26
3533,YJR036C,HUL4
3534,YJR037W,YJR037W
3535,YJR038C,YJR038C
3536,YJR039W,YJR039W
3537,YJR040W,GEF1
3538,YJR041C,URB2
3539,YJR042W,NUP85
3540,YJR043C,POL32
3541,YJR044C,VPS55
3542,YJR045C,SSC1
3543,YJR046W,TAH11
3544,YJR047C,ANB1
3545,YJR048W,CYC1
3546,YJR049C,UTR1
3547,YJR050W,ISY1
3548,YJR051W,OSM1
3549,YJR052W,RAD7
3550,YJR053W,BFA1
3551,YJR054W,KCH1
3552,YJR055W,HIT1
3553,YJR056C,YJR056C
3554,YJR057W,CDC8
3555,YJR058C,APS2
3556,YJR059W,PTK2
3557,YJR060W,CBF1
3558,YJR061W,YJR061W
3559,YJR062C,NTA1
3560,YJR063W,RPA12
3561,YJR064W,CCT5
3562,YJR065C,ARP3
3563,YJR066W,TOR1
3564,YJR067C,YAE1
3565,YJR068W,RFC2
3566,YJR069C,HAM1
3567,YJR070C,LIA1
3568,YJR071W,YJR071W
3569,YJR072C,NPA3
3570,YJR073C,OPI3
3571,YJR074W,MOG1
3572,YJR075W,HOC1
3573,YJR076C,CDC11
3574,YJR077C,MIR1
3575,YJR078W,BNA2
3576,YJR079W,YJR079W
3577,YJR080C,AIM24
3578,YJR082C,EAF6
3579,YJR083C,ACF4
3580,YJR084W,YJR084W
3581,YJR085C,YJR085C
3582,YJR086W,STE18
3583,YJR087W,YJR087W
3584,YJR088C,EMC2
3585,YJR089W,BIR1
3586,YJR090C,GRR1
3587,YJR091C,JSN1
3588,YJR092W,BUD4
3589,YJR093C,FIP1
3590,YJR094C,IME1
3591,YJR094W-A,RPL43B
3592,YJR095W,SFC1
3593,YJR096W,YJR096W
3594,YJR097W,JJJ3
3595,YJR098C,YJR098C
3596,YJR099W,YUH1
3597,YJR100C,AIM25
3598,YJR101W,RSM26
3599,YJR102C,VPS25
3600,YJR103W,URA8
3601,YJR104C,SOD1
3602,YJR105W,ADO1
3603,YJR106W,ECM27
3604,YJR107W,YJR107W
3605,YJR108W,ABM1
3606,YJR109C,CPA2
3607,YJR110W,YMR1
3608,YJR111C,YJR111C
3609,YJR112W,NNF1
3610,YJR112W-A,YJR112W-A
3611,YJR113C,RSM7
3612,YJR114W,YJR114W
3613,YJR115W,YJR115W
3614,YJR116W,TDA4
3615,YJR117W,STE24
3616,YJR118C,ILM1
3617,YJR119C,JHD2
3618,YJR120W,YJR120W
3619,YJR121W,ATP2
3620,YJR122W,IBA57
3621,YJR123W,RPS5
3622,YJR124C,YJR124C
3623,YJR125C,ENT3
3624,YJR126C,VPS70
3625,YJR127C,RSF2
3626,YJR128W,YJR128W
3627,YJR129C,EFM3
3628,YJR130C,STR2
3629,YJR131W,MNS1
3630,YJR132W,NMD5
3631,YJR133W,XPT1
3632,YJR134C,SGM1
3633,YJR135C,MCM22
3634,YJR135W-A,TIM8
3635,YJR136C,TTI2
3636,YJR137C,MET5
3637,YJR138W,IML1
3638,YJR139C,HOM6
3639,YJR140C,HIR3
3640,YJR140W-A,YJR140W-A
3641,YJR141W,YJR141W
3642,YJR142W,YJR142W
3643,YJR143C,PMT4
3644,YJR144W,MGM101
3645,YJR145C,RPS4A
3646,YJR146W,YJR146W
3647,YJR147W,HMS2
3648,YJR148W,BAT2
3649,YJR149W,YJR149W
3650,YJR150C,DAN1
3651,YJR151C,DAN4
3652,YJR151W-A,YJR151W-A
3653,YJR152W,DAL5
3654,YJR153W,PGU1
3655,YJR154W,YJR154W
3656,YJR155W,AAD10
3657,YJR156C,THI11
3658,YJR157W,YJR157W
3659,YJR158W,HXT16
3660,YJR159W,SOR1
3661,YJR160C,MPH3
3662,YJR161C,COS5
3663,YJR162C,YJR162C
3664,YKL001C,MET14
3665,YKL002W,DID4
3666,YKL003C,MRP17
3667,YKL004W,AUR1
3668,YKL005C,BYE1
3669,YKL006C-A,SFT1
3670,YKL006W,RPL14A
3671,YKL007W,CAP1
3672,YKL008C,LAC1
3673,YKL009W,MRT4
3674,YKL010C,UFD4
3675,YKL011C,CCE1
3676,YKL012W,PRP40
3677,YKL013C,ARC19
3678,YKL014C,URB1
3679,YKL015W,PUT3
3680,YKL016C,ATP7
3681,YKL017C,HCS1
3682,YKL018C-A,YKL018C-A
3683,YKL018W,SWD2
3684,YKL019W,RAM2
3685,YKL020C,SPT23
3686,YKL021C,MAK11
3687,YKL022C,CDC16
3688,YKL023C-A,YKL023C-A
3689,YKL023W,YKL023W
3690,YKL024C,URA6
3691,YKL025C,PAN3
3692,YKL026C,GPX1
3693,YKL027W,TCD2
3694,YKL028W,TFA1
3695,YKL029C,MAE1
3696,YKL030W,YKL030W
3697,YKL031W,YKL031W
3698,YKL032C,IXR1
3699,YKL033W,TTI1
3700,YKL033W-A,YKL033W-A
3701,YKL034W,TUL1
3702,YKL035W,UGP1
3703,YKL036C,YKL036C
3704,YKL037W,AIM26
3705,YKL038W,RGT1
3706,YKL039W,PTM1
3707,YKL040C,NFU1
3708,YKL041W,VPS24
3709,YKL042W,SPC42
3710,YKL043W,PHD1
3711,YKL044W,YKL044W
3712,YKL045W,PRI2
3713,YKL046C,DCW1
3714,YKL047W,ANR2
3715,YKL048C,ELM1
3716,YKL049C,CSE4
3717,YKL050C,YKL050C
3718,YKL051W,SFK1
3719,YKL052C,ASK1
3720,YKL053C-A,MDM35
3721,YKL053W,YKL053W
3722,YKL054C,DEF1
3723,YKL055C,OAR1
3724,YKL056C,TMA19
3725,YKL057C,NUP120
3726,YKL058W,TOA2
3727,YKL059C,MPE1
3728,YKL060C,FBA1
3729,YKL061W,BLI1
3730,YKL062W,MSN4
3731,YKL063C,YKL063C
3732,YKL064W,MNR2
3733,YKL065C,YET1
3734,YKL065W-A,YKL065W-A
3735,YKL066W,YKL066W
3736,YKL067W,YNK1
3737,YKL068W,NUP100
3738,YKL068W-A,YKL068W-A
3739,YKL069W,YKL069W
3740,YKL070W,YKL070W
3741,YKL071W,YKL071W
3742,YKL072W,STB6
3743,YKL073W,LHS1
3744,YKL074C,MUD2
3745,YKL075C,YKL075C
3746,YKL076C,PSY1
3747,YKL077W,YKL077W
3748,YKL078W,DHR2
3749,YKL079W,SMY1
3750,YKL080W,VMA5
3751,YKL081W,TEF4
3752,YKL082C,RRP14
3753,YKL083W,YKL083W
3754,YKL084W,HOT13
3755,YKL085W,MDH1
3756,YKL086W,SRX1
3757,YKL087C,CYT2
3758,YKL088W,CAB3
3759,YKL089W,MIF2
3760,YKL090W,CUE2
3761,YKL091C,YKL091C
3762,YKL092C,BUD2
3763,YKL093W,MBR1
3764,YKL094W,YJU3
3765,YKL095W,YJU2
3766,YKL096C-B,YKL096C-B
3767,YKL096W,CWP1
3768,YKL096W-A,CWP2
3769,YKL097C,YKL097C
3770,YKL098W,MTC2
3771,YKL099C,UTP11
3772,YKL100C,YPF1
3773,YKL100W-A,YKL100W-A
3774,YKL101W,HSL1
3775,YKL102C,YKL102C
3776,YKL103C,APE1
3777,YKL104C,GFA1
3778,YKL105C,SEG2
3779,YKL106C-A,YKL106C-A
3780,YKL106W,AAT1
3781,YKL107W,YKL107W
3782,YKL108W,SLD2
3783,YKL109W,HAP4
3784,YKL110C,KTI12
3785,YKL111C,YKL111C
3786,YKL112W,ABF1
3787,YKL113C,RAD27
3788,YKL114C,APN1
3789,YKL115C,YKL115C
3790,YKL116C,PRR1
3791,YKL117W,SBA1
3792,YKL118W,YKL118W
3793,YKL119C,VPH2
3794,YKL120W,OAC1
3795,YKL121W,DGR2
3796,YKL122C,SRP21
3797,YKL123W,YKL123W
3798,YKL124W,SSH4
3799,YKL125W,RRN3
3800,YKL126W,YPK1
3801,YKL127W,PGM1
3802,YKL128C,PMU1
3803,YKL129C,MYO3
3804,YKL130C,SHE2
3805,YKL131W,YKL131W
3806,YKL132C,RMA1
3807,YKL133C,YKL133C
3808,YKL134C,1-Oct
3809,YKL135C,APL2
3810,YKL136W,YKL136W
3811,YKL137W,CMC1
3812,YKL138C,MRPL31
3813,YKL138C-A,HSK3
3814,YKL139W,CTK1
3815,YKL140W,TGL1
3816,YKL141W,SDH3
3817,YKL142W,MRP8
3818,YKL143W,LTV1
3819,YKL144C,RPC25
3820,YKL145W,RPT1
3821,YKL145W-A,YKL145W-A
3822,YKL146W,AVT3
3823,YKL147C,YKL147C
3824,YKL148C,SDH1
3825,YKL149C,DBR1
3826,YKL150W,MCR1
3827,YKL151C,YKL151C
3828,YKL152C,GPM1
3829,YKL153W,YKL153W
3830,YKL154W,SRP102
3831,YKL155C,RSM22
3832,YKL156C-A,YKL156C-A
3833,YKL156W,RPS27A
3834,YKL157W,APE2
3835,YKL159C,RCN1
3836,YKL160W,ELF1
3837,YKL161C,KDX1
3838,YKL162C,YKL162C
3839,YKL162C-A,YKL162C-A
3840,YKL163W,PIR3
3841,YKL164C,PIR1
3842,YKL165C,MCD4
3843,YKL165C-A,YKL165C-A
3844,YKL166C,TPK3
3845,YKL167C,MRP49
3846,YKL168C,KKQ8
3847,YKL169C,YKL169C
3848,YKL170W,MRPL38
3849,YKL171W,NNK1
3850,YKL172W,EBP2
3851,YKL173W,SNU114
3852,YKL174C,TPO5
3853,YKL175W,ZRT3
3854,YKL176C,LST4
3855,YKL177W,YKL177W
3856,YKL178C,STE3
3857,YKL179C,COY1
3858,YKL180W,RPL17A
3859,YKL181W,PRS1
3860,YKL182W,FAS1
3861,YKL183C-A,YKL183C-A
3862,YKL183W,LOT5
3863,YKL184W,SPE1
3864,YKL185W,ASH1
3865,YKL186C,MTR2
3866,YKL187C,FAT3
3867,YKL188C,PXA2
3868,YKL189W,HYM1
3869,YKL190W,CNB1
3870,YKL191W,DPH2
3871,YKL192C,ACP1
3872,YKL193C,SDS22
3873,YKL194C,MST1
3874,YKL195W,MIA40
3875,YKL196C,YKT6
3876,YKL197C,PEX1
3877,YKL198C,PTK1
3878,YKL201C,MNN4
3879,YKL202W,YKL202W
3880,YKL203C,TOR2
3881,YKL204W,EAP1
3882,YKL205W,LOS1
3883,YKL206C,ADD66
3884,YKL207W,EMC3
3885,YKL208W,CBT1
3886,YKL209C,STE6
3887,YKL210W,UBA1
3888,YKL211C,TRP3
3889,YKL212W,SAC1
3890,YKL213C,DOA1
3891,YKL214C,YRA2
3892,YKL215C,OXP1
3893,YKL216W,URA1
3894,YKL217W,JEN1
3895,YKL218C,SRY1
3896,YKL219W,COS9
3897,YKL220C,FRE2
3898,YKL221W,MCH2
3899,YKL222C,YKL222C
3900,YKL223W,YKL223W
3901,YKL224C,PAU16
3902,YKL225W,YKL225W
3903,YKR001C,VPS1
3904,YKR002W,PAP1
3905,YKR003W,OSH6
3906,YKR004C,ECM9
3907,YKR005C,YKR005C
3908,YKR006C,MRPL13
3909,YKR007W,MEH1
3910,YKR008W,RSC4
3911,YKR009C,FOX2
3912,YKR010C,TOF2
3913,YKR011C,YKR011C
3914,YKR012C,YKR012C
3915,YKR013W,PRY2
3916,YKR014C,YPT52
3917,YKR015C,YKR015C
3918,YKR016W,MIC60
3919,YKR017C,HEL1
3920,YKR018C,YKR018C
3921,YKR019C,IRS4
3922,YKR020W,VPS51
3923,YKR021W,ALY1
3924,YKR022C,NTR2
3925,YKR023W,YKR023W
3926,YKR024C,DBP7
3927,YKR025W,RPC37
3928,YKR026C,GCN3
3929,YKR027W,BCH2
3930,YKR028W,SAP190
3931,YKR029C,SET3
3932,YKR030W,GMH1
3933,YKR031C,SPO14
3934,YKR032W,YKR032W
3935,YKR033C,YKR033C
3936,YKR034W,DAL80
3937,YKR035C,OPI8
3938,YKR035W-A,DID2
3939,YKR036C,CAF4
3940,YKR037C,SPC34
3941,YKR038C,KAE1
3942,YKR039W,GAP1
3943,YKR040C,YKR040C
3944,YKR041W,YKR041W
3945,YKR042W,UTH1
3946,YKR043C,SHB17
3947,YKR044W,UIP5
3948,YKR045C,YKR045C
3949,YKR046C,PET10
3950,YKR047W,YKR047W
3951,YKR048C,NAP1
3952,YKR049C,FMP46
3953,YKR050W,TRK2
3954,YKR051W,YKR051W
3955,YKR052C,MRS4
3956,YKR053C,YSR3
3957,YKR054C,DYN1
3958,YKR055W,RHO4
3959,YKR056W,TRM2
3960,YKR057W,RPS21A
3961,YKR058W,GLG1
3962,YKR059W,TIF1
3963,YKR060W,UTP30
3964,YKR061W,KTR2
3965,YKR062W,TFA2
3966,YKR063C,LAS1
3967,YKR064W,OAF3
3968,YKR065C,PAM17
3969,YKR066C,CCP1
3970,YKR067W,GPT2
3971,YKR068C,BET3
3972,YKR069W,MET1
3973,YKR070W,YKR070W
3974,YKR071C,DRE2
3975,YKR072C,SIS2
3976,YKR073C,YKR073C
3977,YKR074W,AIM29
3978,YKR075C,YKR075C
3979,YKR075W-A,YKR075W-A
3980,YKR076W,ECM4
3981,YKR077W,MSA2
3982,YKR078W,YKR078W
3983,YKR079C,TRZ1
3984,YKR080W,MTD1
3985,YKR081C,RPF2
3986,YKR082W,NUP133
3987,YKR083C,DAD2
3988,YKR084C,HBS1
3989,YKR085C,MRPL20
3990,YKR086W,PRP16
3991,YKR087C,OMA1
3992,YKR088C,TVP38
3993,YKR089C,TGL4
3994,YKR090W,PXL1
3995,YKR091W,SRL3
3996,YKR092C,SRP40
3997,YKR093W,PTR2
3998,YKR094C,RPL40B
3999,YKR095W,MLP1
4000,YKR095W-A,PCC1
4001,YKR096W,ESL2
4002,YKR097W,PCK1
4003,YKR098C,UBP11
4004,YKR099W,BAS1
4005,YKR100C,SKG1
4006,YKR101W,SIR1
4007,YKR102W,FLO10
4008,YKR103W,NFT1
4009,YKR104W,YKR104W
4010,YKR105C,VBA5
4011,YKR106W,GEX2
4012,YLL001W,DNM1
4013,YLL002W,RTT109
4014,YLL003W,SFI1
4015,YLL004W,ORC3
4016,YLL005C,SPO75
4017,YLL006W,MMM1
4018,YLL006W-A,YLL006W-A
4019,YLL007C,YLL007C
4020,YLL008W,DRS1
4021,YLL009C,COX17
4022,YLL010C,PSR1
4023,YLL011W,SOF1
4024,YLL012W,YEH1
4025,YLL013C,PUF3
4026,YLL014W,EMC6
4027,YLL015W,BPT1
4028,YLL016W,SDC25
4029,YLL017W,YLL017W
4030,YLL018C,DPS1
4031,YLL018C-A,COX19
4032,YLL019C,KNS1
4033,YLL019W-A,YLL019W-A
4034,YLL020C,YLL020C
4035,YLL021W,SPA2
4036,YLL022C,HIF1
4037,YLL023C,POM33
4038,YLL024C,SSA2
4039,YLL025W,PAU17
4040,YLL026W,HSP104
4041,YLL027W,ISA1
4042,YLL028W,TPO1
4043,YLL029W,FRA1
4044,YLL030C,RRT7
4045,YLL031C,GPI13
4046,YLL032C,YLL032C
4047,YLL033W,IRC19
4048,YLL034C,RIX7
4049,YLL035W,GRC3
4050,YLL036C,PRP19
4051,YLL037W,YLL037W
4052,YLL038C,ENT4
4053,YLL039C,UBI4
4054,YLL040C,VPS13
4055,YLL041C,SDH2
4056,YLL042C,ATG10
4057,YLL043W,FPS1
4058,YLL044W,YLL044W
4059,YLL045C,RPL8B
4060,YLL046C,RNP1
4061,YLL047W,YLL047W
4062,YLL048C,YBT1
4063,YLL049W,LDB18
4064,YLL050C,COF1
4065,YLL051C,FRE6
4066,YLL052C,AQY2
4067,YLL053C,YLL053C
4068,YLL054C,YLL054C
4069,YLL055W,YCT1
4070,YLL056C,YLL056C
4071,YLL057C,JLP1
4072,YLL058W,YLL058W
4073,YLL059C,YLL059C
4074,YLL060C,GTT2
4075,YLL061W,MMP1
4076,YLL062C,MHT1
